target_time,split_code,recommended_patrols,maximum_priority_score,mean_selected_confidence,deployment_status
2024-03-09 10:00:00+05:30,2,25,8.096226,0.85182935,deployment_recommended
2024-03-09 11:00:00+05:30,2,25,7.134379,0.8893412,deployment_recommended
2024-03-09 12:00:00+05:30,2,25,9.254707,0.90010816,deployment_recommended
2024-03-09 13:00:00+05:30,2,25,8.267255,0.8740538,deployment_recommended
2024-03-09 14:00:00+05:30,2,10,2.4144385,0.87896335,deployment_recommended
2024-03-09 15:00:00+05:30,2,8,1.6842899,0.87037784,deployment_recommended
2024-03-09 16:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-09 17:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-09 18:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-09 19:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-09 20:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-09 21:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-09 22:00:00+05:30,2,2,2.308764,0.89840853,deployment_recommended
2024-03-09 23:00:00+05:30,2,3,1.4511143,0.89771324,deployment_recommended
2024-03-10 00:00:00+05:30,2,8,4.5175986,0.9153012,deployment_recommended
2024-03-10 01:00:00+05:30,2,17,6.352636,0.9087615,deployment_recommended
2024-03-10 02:00:00+05:30,2,20,3.6770163,0.91139257,deployment_recommended
2024-03-10 03:00:00+05:30,2,25,6.5651717,0.8428005,deployment_recommended
2024-03-10 04:00:00+05:30,2,25,4.943263,0.8635941,deployment_recommended
2024-03-10 05:00:00+05:30,2,25,6.0719676,0.8765185,deployment_recommended
2024-03-10 06:00:00+05:30,2,25,5.7316647,0.8909422,deployment_recommended
2024-03-10 07:00:00+05:30,2,25,5.3294525,0.89379305,deployment_recommended
2024-03-10 08:00:00+05:30,2,25,6.7356114,0.8896203,deployment_recommended
2024-03-10 09:00:00+05:30,2,25,9.798064,0.8926372,deployment_recommended
2024-03-10 10:00:00+05:30,2,25,9.186745,0.89611053,deployment_recommended
2024-03-10 11:00:00+05:30,2,25,13.077574,0.88466805,deployment_recommended
2024-03-10 12:00:00+05:30,2,25,7.184343,0.89142853,deployment_recommended
2024-03-10 13:00:00+05:30,2,25,4.2083387,0.8855479,deployment_recommended
2024-03-10 14:00:00+05:30,2,17,2.738291,0.86109287,deployment_recommended
2024-03-10 15:00:00+05:30,2,4,1.381059,0.89290553,deployment_recommended
2024-03-10 16:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-10 17:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-10 18:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-10 19:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-10 20:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-10 21:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-10 22:00:00+05:30,2,1,1.1542253,0.9099716,deployment_recommended
2024-03-10 23:00:00+05:30,2,2,1.3327637,0.90314716,deployment_recommended
2024-03-11 00:00:00+05:30,2,8,2.5056908,0.92323864,deployment_recommended
2024-03-11 01:00:00+05:30,2,13,5.4784307,0.91680294,deployment_recommended
2024-03-11 02:00:00+05:30,2,15,3.2760906,0.91691583,deployment_recommended
2024-03-11 03:00:00+05:30,2,21,5.1452217,0.90901005,deployment_recommended
2024-03-11 04:00:00+05:30,2,24,3.4614842,0.895623,deployment_recommended
2024-03-11 05:00:00+05:30,2,25,3.4560578,0.8685192,deployment_recommended
2024-03-11 06:00:00+05:30,2,25,7.7624974,0.88403356,deployment_recommended
2024-03-11 07:00:00+05:30,2,25,3.8633187,0.8919675,deployment_recommended
2024-03-11 08:00:00+05:30,2,25,5.482577,0.8975505,deployment_recommended
2024-03-11 09:00:00+05:30,2,25,6.2171607,0.87653077,deployment_recommended
2024-03-11 10:00:00+05:30,2,25,6.8726034,0.8954705,deployment_recommended
2024-03-11 11:00:00+05:30,2,25,8.194515,0.87622666,deployment_recommended
2024-03-11 12:00:00+05:30,2,25,4.2668815,0.8880981,deployment_recommended
2024-03-11 13:00:00+05:30,2,23,2.8908677,0.89990824,deployment_recommended
2024-03-11 14:00:00+05:30,2,11,2.682587,0.8962605,deployment_recommended
2024-03-11 15:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-11 16:00:00+05:30,2,1,0.7627077,0.90456074,deployment_recommended
2024-03-11 17:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-11 18:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-11 19:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-11 20:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-11 21:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-11 22:00:00+05:30,2,1,0.8033458,0.9099716,deployment_recommended
2024-03-11 23:00:00+05:30,2,2,1.413029,0.90314716,deployment_recommended
2024-03-12 00:00:00+05:30,2,7,2.2081394,0.9193663,deployment_recommended
2024-03-12 01:00:00+05:30,2,12,5.6496305,0.9197797,deployment_recommended
2024-03-12 02:00:00+05:30,2,15,5.047998,0.88939536,deployment_recommended
2024-03-12 03:00:00+05:30,2,25,2.9884624,0.87158453,deployment_recommended
2024-03-12 04:00:00+05:30,2,25,10.91515,0.8156544,deployment_recommended
2024-03-12 05:00:00+05:30,2,25,7.899835,0.8828861,deployment_recommended
2024-03-12 06:00:00+05:30,2,25,9.133975,0.86478925,deployment_recommended
2024-03-12 07:00:00+05:30,2,25,5.552052,0.88936067,deployment_recommended
2024-03-12 08:00:00+05:30,2,25,8.421147,0.895407,deployment_recommended
2024-03-12 09:00:00+05:30,2,25,12.012796,0.83797544,deployment_recommended
2024-03-12 10:00:00+05:30,2,25,10.500006,0.88474715,deployment_recommended
2024-03-12 11:00:00+05:30,2,25,12.787661,0.86637336,deployment_recommended
2024-03-12 12:00:00+05:30,2,25,7.124674,0.8865571,deployment_recommended
2024-03-12 13:00:00+05:30,2,25,2.355345,0.88650596,deployment_recommended
2024-03-12 14:00:00+05:30,2,8,1.6243184,0.9032361,deployment_recommended
2024-03-12 15:00:00+05:30,2,3,0.79969966,0.832542,deployment_recommended
2024-03-12 16:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-12 17:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-12 18:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-12 19:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-12 20:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-12 21:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-12 22:00:00+05:30,2,1,0.9673627,0.9099716,deployment_recommended
2024-03-12 23:00:00+05:30,2,1,0.64237034,0.9099716,deployment_recommended
2024-03-13 00:00:00+05:30,2,6,1.7235429,0.91701776,deployment_recommended
2024-03-13 01:00:00+05:30,2,16,4.9692082,0.9010942,deployment_recommended
2024-03-13 02:00:00+05:30,2,25,2.9984114,0.8937997,deployment_recommended
2024-03-13 03:00:00+05:30,2,25,9.594675,0.872487,deployment_recommended
2024-03-13 04:00:00+05:30,2,25,8.29146,0.83677566,deployment_recommended
2024-03-13 05:00:00+05:30,2,25,10.165149,0.8356048,deployment_recommended
2024-03-13 06:00:00+05:30,2,25,11.948801,0.8825205,deployment_recommended
2024-03-13 07:00:00+05:30,2,25,3.1385236,0.8865201,deployment_recommended
2024-03-13 08:00:00+05:30,2,25,6.4030905,0.8856079,deployment_recommended
2024-03-13 09:00:00+05:30,2,25,8.178317,0.8814807,deployment_recommended
2024-03-13 10:00:00+05:30,2,25,8.679124,0.8700043,deployment_recommended
2024-03-13 11:00:00+05:30,2,25,10.852886,0.88636506,deployment_recommended
2024-03-13 12:00:00+05:30,2,25,9.381213,0.889489,deployment_recommended
2024-03-13 13:00:00+05:30,2,22,3.6278613,0.9001045,deployment_recommended
2024-03-13 14:00:00+05:30,2,10,3.6948247,0.8858854,deployment_recommended
2024-03-13 15:00:00+05:30,2,2,1.3572028,0.92815876,deployment_recommended
2024-03-13 16:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-13 17:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-13 18:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-13 19:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-13 20:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-13 21:00:00+05:30,2,1,0.77889395,0.9099716,deployment_recommended
2024-03-13 22:00:00+05:30,2,2,1.6023201,0.9164346,deployment_recommended
2024-03-13 23:00:00+05:30,2,3,0.84065723,0.9087241,deployment_recommended
2024-03-14 00:00:00+05:30,2,6,3.580898,0.91701776,deployment_recommended
2024-03-14 01:00:00+05:30,2,14,3.3508308,0.9173069,deployment_recommended
2024-03-14 02:00:00+05:30,2,17,6.274225,0.9162111,deployment_recommended
2024-03-14 03:00:00+05:30,2,25,3.924968,0.8466826,deployment_recommended
2024-03-14 04:00:00+05:30,2,25,3.3400323,0.8231567,deployment_recommended
2024-03-14 05:00:00+05:30,2,25,9.294922,0.8685937,deployment_recommended
2024-03-14 06:00:00+05:30,2,25,6.9375277,0.8631502,deployment_recommended
2024-03-14 07:00:00+05:30,2,25,3.5420454,0.8741524,deployment_recommended
2024-03-14 08:00:00+05:30,2,25,4.3006,0.88688684,deployment_recommended
2024-03-14 09:00:00+05:30,2,25,4.939108,0.8720734,deployment_recommended
2024-03-14 10:00:00+05:30,2,25,4.1897035,0.87868726,deployment_recommended
2024-03-14 11:00:00+05:30,2,25,5.6774435,0.89193976,deployment_recommended
2024-03-14 12:00:00+05:30,2,25,12.789568,0.8954219,deployment_recommended
2024-03-14 13:00:00+05:30,2,25,5.04152,0.8802208,deployment_recommended
2024-03-14 14:00:00+05:30,2,8,3.0216506,0.8680518,deployment_recommended
2024-03-14 15:00:00+05:30,2,2,1.4459405,0.8955877,deployment_recommended
2024-03-14 16:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-14 17:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-14 18:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-14 19:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-14 20:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-14 21:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-14 22:00:00+05:30,2,1,0.94490355,0.9099716,deployment_recommended
2024-03-14 23:00:00+05:30,2,1,0.6112932,0.9099716,deployment_recommended
2024-03-15 00:00:00+05:30,2,7,1.7491453,0.9193663,deployment_recommended
2024-03-15 01:00:00+05:30,2,18,5.510338,0.9142792,deployment_recommended
2024-03-15 02:00:00+05:30,2,23,3.6633935,0.89174795,deployment_recommended
2024-03-15 03:00:00+05:30,2,25,3.5317402,0.8520826,deployment_recommended
2024-03-15 04:00:00+05:30,2,25,4.174763,0.872613,deployment_recommended
2024-03-15 05:00:00+05:30,2,25,11.034149,0.857682,deployment_recommended
2024-03-15 06:00:00+05:30,2,25,7.743957,0.8852329,deployment_recommended
2024-03-15 07:00:00+05:30,2,25,6.8287077,0.8771724,deployment_recommended
2024-03-15 08:00:00+05:30,2,25,4.121597,0.88062495,deployment_recommended
2024-03-15 09:00:00+05:30,2,25,4.4333305,0.88983786,deployment_recommended
2024-03-15 10:00:00+05:30,2,25,5.615031,0.84694976,deployment_recommended
2024-03-15 11:00:00+05:30,2,25,6.0154266,0.8789311,deployment_recommended
2024-03-15 12:00:00+05:30,2,25,4.018902,0.8633857,deployment_recommended
2024-03-15 13:00:00+05:30,2,25,1.7627954,0.8650313,deployment_recommended
2024-03-15 14:00:00+05:30,2,9,1.5618265,0.8985371,deployment_recommended
2024-03-15 15:00:00+05:30,2,4,1.1728262,0.87783426,deployment_recommended
2024-03-15 16:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-15 17:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-15 18:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-15 19:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-15 20:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-15 21:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-15 22:00:00+05:30,2,1,0.8971416,0.9099716,deployment_recommended
2024-03-15 23:00:00+05:30,2,1,0.7279625,0.9099716,deployment_recommended
2024-03-16 00:00:00+05:30,2,5,3.759822,0.9185632,deployment_recommended
2024-03-16 01:00:00+05:30,2,13,3.0394003,0.921932,deployment_recommended
2024-03-16 02:00:00+05:30,2,18,4.24967,0.90058255,deployment_recommended
2024-03-16 03:00:00+05:30,2,25,6.70362,0.8340691,deployment_recommended
2024-03-16 04:00:00+05:30,2,25,11.147842,0.84850365,deployment_recommended
2024-03-16 05:00:00+05:30,2,25,8.242114,0.885261,deployment_recommended
2024-03-16 06:00:00+05:30,2,25,3.7470295,0.88816935,deployment_recommended
2024-03-16 07:00:00+05:30,2,25,4.5126257,0.8617725,deployment_recommended
2024-03-16 08:00:00+05:30,2,25,3.447899,0.8693941,deployment_recommended
2024-03-16 09:00:00+05:30,2,25,10.464081,0.873885,deployment_recommended
2024-03-16 10:00:00+05:30,2,25,11.208578,0.8901887,deployment_recommended
2024-03-16 11:00:00+05:30,2,25,6.254875,0.8740306,deployment_recommended
2024-03-16 12:00:00+05:30,2,25,7.453569,0.9001805,deployment_recommended
2024-03-16 13:00:00+05:30,2,25,2.9578674,0.87919366,deployment_recommended
2024-03-16 14:00:00+05:30,2,12,1.4879334,0.9014063,deployment_recommended
2024-03-16 15:00:00+05:30,2,2,0.9396723,0.79778063,deployment_recommended
2024-03-16 16:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-16 17:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-16 18:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-16 19:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-16 20:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-16 21:00:00+05:30,2,0,,,no_deployment_recommended
2024-03-16 22:00:00+05:30,2,1,0.97336334,0.9099716,deployment_recommended
2024-03-16 23:00:00+05:30,2,4,5.396364,0.90325445,deployment_recommended
2024-03-17 00:00:00+05:30,2,5,4.6032314,0.9185632,deployment_recommended
2024-03-17 01:00:00+05:30,2,14,7.8073826,0.9028267,deployment_recommended
2024-03-17 02:00:00+05:30,2,20,5.7922754,0.91068524,deployment_recommended
2024-03-17 03:00:00+05:30,2,25,3.5328937,0.88147235,deployment_recommended
2024-03-17 04:00:00+05:30,2,25,4.9987497,0.8549755,deployment_recommended
2024-03-17 05:00:00+05:30,2,25,6.1339426,0.8464598,deployment_recommended
2024-03-17 06:00:00+05:30,2,25,5.2395353,0.8740051,deployment_recommended
2024-03-17 07:00:00+05:30,2,25,4.585034,0.8427233,deployment_recommended
2024-03-17 08:00:00+05:30,3,25,5.836626,0.87872744,deployment_recommended
2024-03-17 09:00:00+05:30,3,25,9.103031,0.8957339,deployment_recommended
2024-03-17 10:00:00+05:30,3,25,9.158361,0.9004492,deployment_recommended
2024-03-17 11:00:00+05:30,3,25,6.7521024,0.88793254,deployment_recommended
2024-03-17 12:00:00+05:30,3,25,12.420168,0.8853255,deployment_recommended
2024-03-17 13:00:00+05:30,3,25,3.9827416,0.8613496,deployment_recommended
2024-03-17 14:00:00+05:30,3,14,3.944274,0.8536487,deployment_recommended
2024-03-17 15:00:00+05:30,3,5,1.9464055,0.8360356,deployment_recommended
2024-03-17 16:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-17 17:00:00+05:30,3,1,1.5275179,0.8822932,deployment_recommended
2024-03-17 18:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-17 19:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-17 20:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-17 21:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-17 22:00:00+05:30,3,1,0.8181077,0.9099716,deployment_recommended
2024-03-17 23:00:00+05:30,3,3,1.2737093,0.9087241,deployment_recommended
2024-03-18 00:00:00+05:30,3,6,4.4648223,0.9068401,deployment_recommended
2024-03-18 01:00:00+05:30,3,13,3.115709,0.917421,deployment_recommended
2024-03-18 02:00:00+05:30,3,15,5.713505,0.8954276,deployment_recommended
2024-03-18 03:00:00+05:30,3,25,3.941428,0.873569,deployment_recommended
2024-03-18 04:00:00+05:30,3,24,5.092537,0.8819093,deployment_recommended
2024-03-18 05:00:00+05:30,3,25,5.0170293,0.8507848,deployment_recommended
2024-03-18 06:00:00+05:30,3,25,6.073059,0.8946391,deployment_recommended
2024-03-18 07:00:00+05:30,3,25,2.886003,0.88817155,deployment_recommended
2024-03-18 08:00:00+05:30,3,25,5.7200212,0.88696647,deployment_recommended
2024-03-18 09:00:00+05:30,3,25,5.239193,0.8984192,deployment_recommended
2024-03-18 10:00:00+05:30,3,25,6.2432637,0.89866203,deployment_recommended
2024-03-18 11:00:00+05:30,3,25,10.294428,0.9010195,deployment_recommended
2024-03-18 12:00:00+05:30,3,25,6.7865877,0.88448995,deployment_recommended
2024-03-18 13:00:00+05:30,3,21,4.1022778,0.89390373,deployment_recommended
2024-03-18 14:00:00+05:30,3,7,4.439188,0.90479976,deployment_recommended
2024-03-18 15:00:00+05:30,3,2,1.2179617,0.9510143,deployment_recommended
2024-03-18 16:00:00+05:30,3,2,0.6843034,0.9501461,deployment_recommended
2024-03-18 17:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-18 18:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-18 19:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-18 20:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-18 21:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-18 22:00:00+05:30,3,1,0.6838623,0.9099716,deployment_recommended
2024-03-18 23:00:00+05:30,3,3,4.7807627,0.905565,deployment_recommended
2024-03-19 00:00:00+05:30,3,4,5.620854,0.9110771,deployment_recommended
2024-03-19 01:00:00+05:30,3,12,8.291613,0.91685563,deployment_recommended
2024-03-19 02:00:00+05:30,3,15,3.25298,0.9195662,deployment_recommended
2024-03-19 03:00:00+05:30,3,25,4.079211,0.8488623,deployment_recommended
2024-03-19 04:00:00+05:30,3,25,5.2893257,0.85422444,deployment_recommended
2024-03-19 05:00:00+05:30,3,25,4.5218177,0.8707951,deployment_recommended
2024-03-19 06:00:00+05:30,3,25,4.058629,0.8881206,deployment_recommended
2024-03-19 07:00:00+05:30,3,25,4.974904,0.8864597,deployment_recommended
2024-03-19 08:00:00+05:30,3,25,4.2577734,0.88234746,deployment_recommended
2024-03-19 09:00:00+05:30,3,25,7.0198035,0.8853596,deployment_recommended
2024-03-19 10:00:00+05:30,3,25,4.292948,0.89424026,deployment_recommended
2024-03-19 11:00:00+05:30,3,25,6.877091,0.8726861,deployment_recommended
2024-03-19 12:00:00+05:30,3,25,8.524313,0.8842727,deployment_recommended
2024-03-19 13:00:00+05:30,3,24,2.9375858,0.87405497,deployment_recommended
2024-03-19 14:00:00+05:30,3,10,3.2759693,0.8861289,deployment_recommended
2024-03-19 15:00:00+05:30,3,3,1.3962363,0.8862061,deployment_recommended
2024-03-19 16:00:00+05:30,3,1,0.6643709,0.8759056,deployment_recommended
2024-03-19 17:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-19 18:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-19 19:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-19 20:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-19 21:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-19 22:00:00+05:30,3,1,1.4904537,0.9099716,deployment_recommended
2024-03-19 23:00:00+05:30,3,2,1.4746294,0.9149248,deployment_recommended
2024-03-20 00:00:00+05:30,3,6,6.4350343,0.91701776,deployment_recommended
2024-03-20 01:00:00+05:30,3,12,5.846033,0.9084857,deployment_recommended
2024-03-20 02:00:00+05:30,3,17,4.807748,0.8902523,deployment_recommended
2024-03-20 03:00:00+05:30,3,25,8.497511,0.8676102,deployment_recommended
2024-03-20 04:00:00+05:30,3,25,5.6158314,0.8723531,deployment_recommended
2024-03-20 05:00:00+05:30,3,25,3.5157185,0.82625467,deployment_recommended
2024-03-20 06:00:00+05:30,3,25,3.481713,0.87213737,deployment_recommended
2024-03-20 07:00:00+05:30,3,25,2.952967,0.87678576,deployment_recommended
2024-03-20 08:00:00+05:30,3,25,4.763832,0.87937194,deployment_recommended
2024-03-20 09:00:00+05:30,3,25,4.915271,0.8755235,deployment_recommended
2024-03-20 10:00:00+05:30,3,25,10.209008,0.8926244,deployment_recommended
2024-03-20 11:00:00+05:30,3,25,4.4574885,0.88877237,deployment_recommended
2024-03-20 12:00:00+05:30,3,25,5.5736613,0.890953,deployment_recommended
2024-03-20 13:00:00+05:30,3,23,2.0442042,0.87905586,deployment_recommended
2024-03-20 14:00:00+05:30,3,8,1.0960059,0.867614,deployment_recommended
2024-03-20 15:00:00+05:30,3,2,0.71254444,0.9128035,deployment_recommended
2024-03-20 16:00:00+05:30,3,1,0.5889076,0.9158238,deployment_recommended
2024-03-20 17:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-20 18:00:00+05:30,3,1,0.6869712,0.6886216,deployment_recommended
2024-03-20 19:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-20 20:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-20 21:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-20 22:00:00+05:30,3,1,2.9141712,0.9099716,deployment_recommended
2024-03-20 23:00:00+05:30,3,3,2.6044092,0.7740069,deployment_recommended
2024-03-21 00:00:00+05:30,3,6,4.6699743,0.91701776,deployment_recommended
2024-03-21 01:00:00+05:30,3,11,5.260891,0.91423345,deployment_recommended
2024-03-21 02:00:00+05:30,3,23,2.7074513,0.85423404,deployment_recommended
2024-03-21 03:00:00+05:30,3,25,3.9381037,0.8379778,deployment_recommended
2024-03-21 04:00:00+05:30,3,25,5.190017,0.8535314,deployment_recommended
2024-03-21 05:00:00+05:30,3,25,3.4466696,0.8495682,deployment_recommended
2024-03-21 06:00:00+05:30,3,25,2.6110337,0.8858158,deployment_recommended
2024-03-21 07:00:00+05:30,3,25,2.7640095,0.854196,deployment_recommended
2024-03-21 08:00:00+05:30,3,25,6.291486,0.87347764,deployment_recommended
2024-03-21 09:00:00+05:30,3,25,5.9847465,0.88792306,deployment_recommended
2024-03-21 10:00:00+05:30,3,25,6.844516,0.88102454,deployment_recommended
2024-03-21 11:00:00+05:30,3,25,7.889141,0.89073735,deployment_recommended
2024-03-21 12:00:00+05:30,3,25,6.8970985,0.87338465,deployment_recommended
2024-03-21 13:00:00+05:30,3,23,2.931233,0.8684722,deployment_recommended
2024-03-21 14:00:00+05:30,3,5,1.0113207,0.82680213,deployment_recommended
2024-03-21 15:00:00+05:30,3,2,1.5170653,0.9375687,deployment_recommended
2024-03-21 16:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-21 17:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-21 18:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-21 19:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-21 20:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-21 21:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-21 22:00:00+05:30,3,1,0.8562986,0.9099716,deployment_recommended
2024-03-21 23:00:00+05:30,3,3,2.413799,0.89334935,deployment_recommended
2024-03-22 00:00:00+05:30,3,7,4.5138164,0.91083723,deployment_recommended
2024-03-22 01:00:00+05:30,3,12,5.203153,0.9152408,deployment_recommended
2024-03-22 02:00:00+05:30,3,18,3.4909487,0.9052718,deployment_recommended
2024-03-22 03:00:00+05:30,3,25,3.818244,0.8038441,deployment_recommended
2024-03-22 04:00:00+05:30,3,25,4.456079,0.82537156,deployment_recommended
2024-03-22 05:00:00+05:30,3,25,2.682014,0.87513137,deployment_recommended
2024-03-22 06:00:00+05:30,3,25,5.4636927,0.83479804,deployment_recommended
2024-03-22 07:00:00+05:30,3,25,5.0187354,0.8351473,deployment_recommended
2024-03-22 08:00:00+05:30,3,25,10.536791,0.88266945,deployment_recommended
2024-03-22 09:00:00+05:30,3,25,6.823683,0.8547709,deployment_recommended
2024-03-22 10:00:00+05:30,3,25,5.1590567,0.8966659,deployment_recommended
2024-03-22 11:00:00+05:30,3,25,3.4554236,0.88811004,deployment_recommended
2024-03-22 12:00:00+05:30,3,25,7.0400667,0.8679,deployment_recommended
2024-03-22 13:00:00+05:30,3,22,4.6317286,0.8866063,deployment_recommended
2024-03-22 14:00:00+05:30,3,8,2.2170315,0.8978478,deployment_recommended
2024-03-22 15:00:00+05:30,3,5,1.0870527,0.86251575,deployment_recommended
2024-03-22 16:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-22 17:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-22 18:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-22 19:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-22 20:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-22 21:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-22 22:00:00+05:30,3,1,0.89054203,0.9099716,deployment_recommended
2024-03-22 23:00:00+05:30,3,2,0.8106402,0.90314716,deployment_recommended
2024-03-23 00:00:00+05:30,3,5,2.2348347,0.9134574,deployment_recommended
2024-03-23 01:00:00+05:30,3,11,2.811591,0.92144257,deployment_recommended
2024-03-23 02:00:00+05:30,3,17,5.286749,0.8932656,deployment_recommended
2024-03-23 03:00:00+05:30,3,25,3.252945,0.8158513,deployment_recommended
2024-03-23 04:00:00+05:30,3,25,4.7248163,0.8384375,deployment_recommended
2024-03-23 05:00:00+05:30,3,25,5.420041,0.8697081,deployment_recommended
2024-03-23 06:00:00+05:30,3,25,3.0794759,0.86874026,deployment_recommended
2024-03-23 07:00:00+05:30,3,25,2.3058326,0.85916054,deployment_recommended
2024-03-23 08:00:00+05:30,3,25,6.546379,0.86646235,deployment_recommended
2024-03-23 09:00:00+05:30,3,25,9.307678,0.8950127,deployment_recommended
2024-03-23 10:00:00+05:30,3,25,8.056467,0.8902424,deployment_recommended
2024-03-23 11:00:00+05:30,3,25,8.91163,0.8901051,deployment_recommended
2024-03-23 12:00:00+05:30,3,25,5.0832806,0.8608898,deployment_recommended
2024-03-23 13:00:00+05:30,3,25,2.2888088,0.85032153,deployment_recommended
2024-03-23 14:00:00+05:30,3,9,3.4813302,0.9116497,deployment_recommended
2024-03-23 15:00:00+05:30,3,1,0.68668485,0.9292096,deployment_recommended
2024-03-23 16:00:00+05:30,3,1,0.65191287,0.9503449,deployment_recommended
2024-03-23 17:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-23 18:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-23 19:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-23 20:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-23 21:00:00+05:30,3,0,,,no_deployment_recommended
2024-03-23 22:00:00+05:30,3,1,0.7628156,0.9099716,deployment_recommended
2024-03-23 23:00:00+05:30,3,1,0.59276223,0.8963227,deployment_recommended
2024-03-24 00:00:00+05:30,3,5,3.8002574,0.9134574,deployment_recommended
2024-03-24 01:00:00+05:30,3,16,4.4004307,0.89135176,deployment_recommended
2024-03-24 02:00:00+05:30,3,20,3.2670312,0.9054257,deployment_recommended
2024-03-24 03:00:00+05:30,3,25,3.6993074,0.8542566,deployment_recommended
2024-03-24 04:00:00+05:30,3,25,3.5570679,0.88324755,deployment_recommended
2024-03-24 05:00:00+05:30,3,25,4.163016,0.8698357,deployment_recommended
2024-03-24 06:00:00+05:30,3,25,4.3061514,0.89147687,deployment_recommended
2024-03-24 07:00:00+05:30,3,25,3.1579385,0.89132047,deployment_recommended
2024-03-24 08:00:00+05:30,3,25,5.666216,0.87859744,deployment_recommended
